ProductId,Site,SearchTerm,Title,PriceText,PriceValue,Url,ShippingText,ConditionText,Subtitle,LocationText,SoldText,ImageUrl,IsAuction,IsPromotion,ResultsPage,PositionOnPage,CapturedAtUtc
"376923264397","ebay","nike shoes","SPL EpDо nHsD DN EoredG Q","$60.00",60.00,"https://www.ebay.com/itm/376923264397?_skw=nike+shoes&itmmeta=01KQK1R17R8EDXJXJKR7TCQ4KW&hash=item57c260958d:g:S18AAeSwdDtpf~GO&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xBYMfMRerluykwjpqgywP5SUOh2EKtX5hpOuKOMpGpN6u9yHLCIilmJf%2FdRGxelc6%2BG12mmXfaA6bRcQUwevvbnsILHMhsg0Sw0dC41QWWwTZljTVRsDhCt9ImncJ9fdw3lNbzkgN7FECK0WJXfTSRYz%2FtjCPk%2F0g6xY8cpomPSFSspkguN1iPm4cMsHAoK1Ez3s5Mxu1qCNCs1ePkrvZjELFPXjWox4MXdT648ft5RIw%3D%3D%7Ctkp%3ABlBMUJSU4OG8Zw","","","Pre-Owned · US M 6 · Nike","","","https://i.ebayimg.com/images/g/S18AAeSwdDtpf~GO/s-l500.webp",false,false,1,1,2026-05-02T00:35:04.3069931+00:00
"168346689038","ebay","nike shoes","Sp8Z S5 FJons PMored BI","$149.99",149.99,"https://www.ebay.com/itm/168346689038?_skw=nike+shoes&itmmeta=01KQK1R17RS2K36A882DGPQMK5&hash=item27323e9e0e:g:AlYAAeSwgE5p9TIe&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xDHzD2Yk5OQH5Q%2FQDAWZjFc5M2ho4fkrAzKFJgP7yqHFc54ZewqLvGiuSNjE6o7oYTAoq6CRkt24ZyRWRzMBokuq%2ByK5989oHrUI7hZLWkAAqGfpaWUjsNZFO4RnqwTmaXvvkQZa00RR9jNgSbH62qtbVAp9QMzCzndoP65EPKuUhAJHu%2FfP4LGb2nPFC3YfCq8S7d3sDYN3KPA9aKE7NNRZpwR5X0iADI0RIXtEsRKe%2FXcraPDwcOcqaf6M7udWxs1WlrZVu8IiS7adSGh8VCpfVseQ9ZDcc99vmNVSe4Lfg%3D%3D%7Ctkp%3ABk9SR5SU4OG8Zw","","","New (Other) · US M 10.5 · Nike · Air Jordan","","","https://i.ebayimg.com/images/g/AlYAAeSwgE5p9TIe/s-l500.webp",false,false,1,2,2026-05-02T00:35:04.3070546+00:00
"298277176572","ebay","nike shoes","JSD 8pon3 sZ3ore dO6 TI","$60.00",60.00,"https://www.ebay.com/itm/298277176572?_skw=nike+shoes&epid=25064415893&itmmeta=01KQK1R17R4B2NSPXWQTP6GG5R&hash=item4572b484fc:g:iDIAAeSw7LFp870-&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xAm3xjAc649PVWFLJywYq1Is7hSFFMG4oaT2pjRosRkAzJ044lyE0gLCqdSLaiI7a8t6%2BgHE5AoWL3lzC0aFUK%2FEVupHp32PB%2Br3pBMv%2FhpHxh1SYxl4WlQSCNDNJjdXPauGBd2o9Rd%2BeMZPs0CtEGJ5MHbua7gljLH9zfcvtVsgExM37EzTO0VSlaPtVtHzvr7R3E--k4sxd9bUSDHFuQ4TWjz%2BQpZVZ8QmQrQeIRltY4EL5K44F%2FAabeAk4aCROk%3D%7Ctkp%3ABk9SR5SU4OG8Zw","","","Brand New · US M 11 · Nike · Nike Air Force","","","https://i.ebayimg.com/images/g/iDIAAeSw7LFp870-/s-l500.webp",false,false,1,3,2026-05-02T00:35:04.3070626+00:00
"306912622905","ebay","nike shoes","SPOp onBsC oY2 LYred G2","$150.00",150.00,"https://www.ebay.com/itm/306912622905?_skw=nike+shoes&epid=20058589453&itmmeta=01KQK1R17RZ86MYH4Z30ZJSVXB&hash=item47756af939:g:6aAAAeSwnSNp9PAx&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xCWB6u8%2Fhbi%2FL7MK8jkFLI9uOw8rHPM613%2BZhncYk3l%2FvRH33xlMvOdC%2BhkX7y%2BiJiEsGhzdNTaHQ2yE5XQEdx8201Ni1drdx3tZyqx7Zk2dcOKsvGZ1t%2FYyd0fMkQx3PG3Wt3lQ5lr083A2pvyUluPn%2B0KkHMq4PXGnx76M9WkqNFR0S1r2MCLbJTogCZ9zan3eFmWbX0TDBhivVeAv5t8SajoKWen6kbuAXHmL2otRCv29UIGJ9ZDQITzK77BbDI%3D%7Ctkp%3ABk9SR5SU4OG8Zw","","","Brand New · US M 10.5 · Nike · Nike Air Force","","","https://i.ebayimg.com/images/g/6aAAAeSwnSNp9PAx/s-l500.webp",false,false,1,4,2026-05-02T00:35:04.3070717+00:00
"298279938415","ebay","nike shoes","SpoR5ns o5Mr eZ9 dLL 9D B","$250.00",250.00,"https://www.ebay.com/itm/298279938415?_skw=nike+shoes&epid=12062373877&itmmeta=01KQK1R17RVN7525B1430EJQRF&hash=item4572dea96f:g:fIIAAeSw5Jpp8BHk&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xB2f6DyQR0uDclaXvCVgK7AzMyuAlIZ0Zb0OWRkTMK4R2fsYup9yKLOEa4dG6D4ARgEmViQUxY8MBrDynfWUTE2NUJNLGv0jngH9xTMdmGnnPpHndIBC5UUuXewq4kzybVMhObbxV8ds%2BFkW30DXb96VZOQBDj5lvcMgG8xmK3zHfSzsr2PYGD%2BjVBjl%2F8Pea3jdCaliTDIteznRzFF5GYK1tRjtT8nQ%2FriqpclJLnUzfNWr0KibvMdMZYpzKdALTHqilrzkaSmU5e6%2BAGGn1j9s%2BsNZ6vP5o0iZ2DXPsjREg%3D%3D%7Ctkp%3ABk9SR5SU4OG8Zw","","","Pre-Owned · US M 10 · Nike · Nike Dunk","","","https://i.ebayimg.com/images/g/fIIAAeSw5Jpp8BHk/s-l500.webp",false,false,1,5,2026-05-02T00:35:04.3070773+00:00
"236791874059","ebay","nike shoes","SHpo9 nsorNeId DC 7G 4H","$49.90",49.90,"https://www.ebay.com/itm/236791874059?_skw=nike+shoes&epid=18039829140&itmmeta=01KQK1R17RS2R7ESM2PQ66T25Y&hash=item3721e5420b:g:aXcAAeSwRxtp9Qtk&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xBfD0kj%2BL7stMogOCrDkUqzK96nkav%2B5P5AU7bCm380pHSJKn1iKBJ43UaOKOYWj5miI7Ah1HjGCs3YB2XmyWRlGpVpMgW6j6oveHNSC3U0tk9CWTaAnQTfX8mD6K68j7AyTicEkF%2BlIzFi2nM6b2Q4T6m8StfXFtWzaFodgr%2FGYG9CrGqmqW4LbAQXr6Jao0Omz%2B0P7fvvBkmcAjyYVxVYzvuoBrsAeNjjO8YCf03nEA%3D%3D%7Ctkp%3ABk9SR5SU4OG8Zw","","","Pre-Owned · US M 10 · Nike · Nike Vapor","","","https://i.ebayimg.com/images/g/aXcAAeSwRxtp9Qtk/s-l500.webp",false,false,1,6,2026-05-02T00:35:04.3070827+00:00
"236791894574","ebay","nike shoes","5P SWA pHonXs oQUr 8X Ted","$75.00",75.00,"https://www.ebay.com/itm/236791894574?_skw=nike+shoes&epid=21053029897&itmmeta=01KQK1R17R29A13T648NJ9M4FF&hash=item3721e5922e:g:vvIAAeSwQ~9on9bv&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xAP1%2FGS7RJy8zMZ%2Fsj6IvyRQk75yT3WqTRyzlN4orcnT25YzJ6ORw2YWU6S5rdvPlYk1lSAgvSZO%2FMkTxgMbl7CljUI2%2Bs435l785JV6W3zikezxMxiMmgfpjcuf%2B2P59GgcZye60RcG%2FbnR4JRpqSc6f2MA2oJ090Gf6yMaOtMIQAHsSgG7VyYagGZhHdvuNsyuqUARBSF03hnhj27DMiB7W0ZRFvxuo8xEprB8yrNpQ%3D%3D%7Ctkp%3ABk9SR5SU4OG8Zw","","","Pre-Owned · US M 10 · Nike · Nike LeBron","","","https://i.ebayimg.com/images/g/vvIAAeSwQ~9on9bv/s-l500.webp",false,false,1,7,2026-05-02T00:35:04.3070879+00:00
"389962901868","ebay","nike shoes","U9 EQ SLR 1ponS soredIE","$50.00",50.00,"https://www.ebay.com/itm/389962901868?_skw=nike+shoes&itmmeta=01KQK1R17R9PKSYT20PCMGBF3Y&hash=item5acb99a96c:g:QYoAAeSwUbhp9T2o&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xB4bygg8vWSK5Lya9Y%2B5PUTyt66m46bLHtDQ6%2BLNCIrKskdm9HfCTHnInbrggb6E0dEVu9tFgisiKk7nHrz2rUo39WJI6Txvpm6F4erjp4jvx48llHqrGzuNkj1Cl3wj1%2FxCqct1RMxpPne8iSZnMIThSVpYzMdqcFGT3FzPxQYAhS0qjbtSryKeqrRLhipMjXjIs1oSPBZ55mXo3dq--dTdg7ATZlNOVT1u62fRHAUiHmwKJJA6TI%2BH0fyKzya2nc%3D%7Ctkp%3ABk9SR5aU4OG8Zw","","","Pre-Owned · US M 8.5 · Nike","","","https://i.ebayimg.com/images/g/QYoAAeSwUbhp9T2o/s-l500.webp",false,false,1,8,2026-05-02T00:35:04.3070928+00:00
"306912788320","ebay","nike shoes","SHT poVn0s A4 oCreMd 53","$375.00",375.00,"https://www.ebay.com/itm/306912788320?_skw=nike+shoes&epid=14072466756&itmmeta=01KQK1R17RNGPBEPZ1VSC5PW0P&hash=item47756d7f60:g:ylEAAeSw7pFp9Q6T&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xCQObXdGgVKWsQIoryp5dWNAgaWmCXmMOC7HV0EHicCOCb%2B6%2BYzkUKjiFG3uEjtGMUUMkyxlddwuVW2HfDqE9mUm0Jc3bWNL%2F6GTwO28K6cf9uqHl6BwW0bomtckwH4HeUKAJ0sh7gh5p8%2FC2ctXtt1DTyZGhTqla2%2FmehC5z3a43PnrnmGt3tKmKJMeqQws9zx6HYijYLyv0esJ6f%2FNE%2FI5s%2BaYgsd4VgO06Xxhx5mb2%2BrEF8K1UuBZ4bs21tmMmo%3D%7Ctkp%3ABk9SR5aU4OG8Zw","","","Brand New · US M 8 · Nike · Nike Air Max","","","https://i.ebayimg.com/images/g/ylEAAeSw7pFp9Q6T/s-l500.webp",false,false,1,9,2026-05-02T00:35:04.3070983+00:00
"306912823431","ebay","nike shoes","ZVSpon 5Oso 0rTe MJ dLV D","$250.00",250.00,"https://www.ebay.com/itm/306912823431?_skw=nike+shoes&epid=8070295807&itmmeta=01KQK1R17R82HB7ABF9RJ0QGTD&hash=item47756e0887:g:nfMAAeSw171p9RXp&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xARmoxHlNt5ZVSLt1N2wbtdzV%2BjGWBpI3ibW4Qwie8h2jXCpswfVwi5UIYn5TR41Vbx%2F9HFQsLAaPFXx%2FlYIdahBJMp7Lew%2BiTwZ%2FHq41HXTwFoF4BNxIwIddwFNlxRxP%2BWVJI9ID6ToPNT8uSNuTEaMcmtdxna097hm7PqFvgOcc%2F5W4B3SDs9NekHU6rG38r7O1Lc9x5XEt0SBd7jg6SffLgzeOXykJX8MYjGg5RL7k7Y8NcPp0y8oxhEkpkT4WQ%3D%7Ctkp%3ABk9SR5aU4OG8Zw","","","Brand New · US M 9 · Nike · Nike Dunk","","","https://i.ebayimg.com/images/g/nfMAAeSw171p9RXp/s-l500.webp",false,false,1,10,2026-05-02T00:35:04.3071034+00:00
"306912748330","ebay","nike shoes","0SS NponsA ToredZ JS","$175.00",175.00,"https://www.ebay.com/itm/306912748330?_skw=nike+shoes&epid=27070300444&itmmeta=01KQK1R17RXWPTXMQ9S4P9CR2Y&hash=item47756ce32a:g:BVIAAeSwJSpp9QaU&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xARoXGJaC5sWv%2BGrf9dEksOmABTJwpynWbEr6KbI5wp41%2FdP6TF%2BHSJTrzbe%2BX5fTfN40%2F7fKiWHWEcz5xeLEFxxPD0n6PXPK0Z2qMcGkwqDXNnpCxucZb2bIAcWHjUA1qDJQq55%2FGaPdxuMDbGasZG%2FdPsHs%2BO6nvVDnetYkh21%2F68iDfKzPHS7dnxP1BS2iIkxtQETAr78CHDCtNDc64pvI5FZIe8EYv7fzJyk4p9M%2BrRFgoUSFsBgu8xvQk%2FzqA%3D%7Ctkp%3ABk9SR5aU4OG8Zw","","","Brand New · US M 9 · Nike · Nike Dunk","","","https://i.ebayimg.com/images/g/BVIAAeSwJSpp9QaU/s-l500.webp",false,false,1,11,2026-05-02T00:35:04.3071110+00:00
"236791875796","ebay","nike shoes","Sp6A onRso0 re6d4 IO","$81.99",81.99,"https://www.ebay.com/itm/236791875796?_skw=nike+shoes&epid=3055303393&itmmeta=01KQK1R17RVBHXB3PMQEYN5165&hash=item3721e548d4:g:EwcAAeSwo41p9Qvn&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xBD3V%2FX7tNhbYxLeJmb2h0I%2Bv7ZaVxMawGqVR0MjBiUdgaohFj7aKT1SZ4Gooom2gdfd8c5gK2fSVgGOkMNW9rjoBPmLOQ0iNmHlj25ffJdITXiMw7mfLOJUwLmmu4DLvwWP3XYvDh7fW9pr9S9nQRz8p2qjwjQEx5P6AZi3YKO6H%2BUKNdGazbTQxnyF%2B8aP73B5w40PV%2F%2BlCm5f0AoTY5yM8KFe5YvpT1e1wAZDojg2RmPnhZYer8FN%2BGAkDD9Vhw%3D%7Ctkp%3ABk9SR5aU4OG8Zw","","","Pre-Owned · US M 10 · Nike · Nike Vapor","","","https://i.ebayimg.com/images/g/EwcAAeSwo41p9Qvn/s-l500.webp",false,false,1,12,2026-05-02T00:35:04.3071160+00:00
"306912779152","ebay","nike shoes","SYpN RL onsEL orVedD 8O B","$250.00",250.00,"https://www.ebay.com/itm/306912779152?_skw=nike+shoes&epid=17072549516&itmmeta=01KQK1R17RZXTDFJFYYDHDM09Y&hash=item47756d5b90:g:7H0AAeSwWxpp9Qq0&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xCjroft3BV8wmO7Rlf%2B2YjedzJfgG6KbKp2qFIJFmtU%2FvfscOuCfPQ%2F3XOPxIMv%2FSk4lMGWWlkpDhMhvxI5d0YWc154ICA2EinqFnCwPmfVeXjlgNRaMARbfoeI1SdIzdvwJz3h8MkYp3iM9TaFcK2qx7BXtv5i3yd%2Fmiiaw88wq8Oy7YyETdp01nEQWTkZyohKyhmTgeKi8nHz8Z20EaeUpYEuxSTyqGVLqF63sqllBox4H%2BSZ5TMghA2JW%2B1BSnY%3D%7Ctkp%3ABk9SR5aU4OG8Zw","","","Brand New · US M 9.5 · Nike · Nike Air Max","","","https://i.ebayimg.com/images/g/7H0AAeSwWxpp9Qq0/s-l500.webp",false,false,1,13,2026-05-02T00:35:04.3071218+00:00
"298277351697","ebay","nike shoes","SOpX оZnYso rGP edXE","$125.00",125.00,"https://www.ebay.com/itm/298277351697?_skw=nike+shoes&epid=19060160438&itmmeta=01KQK1R17RTHJE8DZ970FR6KAT&hash=item4572b73111:g:4CwAAeSw0t5p89ek&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xBPJUe3%2F58sARPZwpwLcc0K25ik1dKRyjN4HEB92f3XIR%2FDqqVv%2F3c9mjr%2BfblQ61VOkc5%2FaQjkNm9Q1nluNcYW9xENe8ATYgG%2FI158jGAACd9QiRb3m%2Bv38iYcft0LFl3o%2Fkh%2FODiuVX0%2FBo4Q0rpDzNV5AZgH8mJ%2F4bwxnP%2FCpBmeowyN5hE1N1nHOSEwyZRFMurLUAmBFLCDF8jY7fDctZhYL6CT2Z9T1OvD08iFrg%3D%3D%7Ctkp%3ABlBMUJaU4OG8Zw","","","Pre-Owned · US W 8.5","","","https://i.ebayimg.com/images/g/4CwAAeSw0t5p89ek/s-l500.webp",false,false,1,14,2026-05-02T00:35:04.3071276+00:00
"358381440532","ebay","nike shoes","3Sp8 on30s оArZed 2O GC","$660.00",660.00,"https://www.ebay.com/itm/358381440532?_skw=nike+shoes&epid=26039834269&itmmeta=01KQK1R17R10XXPETMTRP8BSA3&hash=item537132ce14:g:gcoAAeSwOh5pxeo4&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xD03TVW%2BFN1k%2F9ENUc%2B7AoVNB1yTdrTCCLfyoA4Vd3V2qHkzq8dt611W%2FypTZC0KdP3cXLDUrFyCihkbasuGkCKl0Mq5uvG%2B5bgP80NkzdKqHPMTuN%2F2JaPrIIAUT2Tob%2BBlzLFtxAaTIs0kk1KKTi60bwa%2FlaX7JrL4naM2Njrcq%2BU3JE174g2j5n%2FNkaBvqA4hTLPVFv6rVQNUoeN9O4GaBLbWY57AHisXw9%2Bp75wwg%3D%3D%7Ctkp%3ABlBMUJaU4OG8Zw","","","Brand New · US M 14 · Nike · Nike SB","","","https://i.ebayimg.com/images/g/gcoAAeSwOh5pxeo4/s-l500.webp",false,false,1,15,2026-05-02T00:35:04.3071327+00:00
"257448637660","ebay","nike shoes","Sрon2sAo Bre4d U0","$60.00",60.00,"https://www.ebay.com/itm/257448637660?_skw=nike+shoes&itmmeta=01KQK1R17RHSPVT963NBJ949FK&hash=item3bf12274dc:g:oRgAAeSwCy1p1pyG&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xDAEoxiRszJTvskD2LFwr%2F0UcyHouVcrepr9%2FWXNF0bMf0kmolzegsQ8MI3Go2zSJ22jzpX1HJXrtGvzY2PWGHyeoTdlL55Ud4%2BgPuWesmheWrjThsYMiLM9T6zj0x0ckAV93b%2F9mxwRkl6YW%2BsDJ3X%2F4f%2FRWgj5c4kfP744s7zGOmngKx20BjpeKmFmP8urjWecpSLRIolxGr8Et77aSuFCCXItnwMxvR9LD8WBawv%2FQ%3D%3D%7Ctkp%3ABlBMUJaU4OG8Zw","","","Pre-Owned · US M 7.5 · Nike","","","https://i.ebayimg.com/images/g/oRgAAeSwCy1p1pyG/s-l500.webp",false,false,1,16,2026-05-02T00:35:04.3071368+00:00
"377156325039","ebay","nike shoes","3V SGponC 9so0 2V BrC eS d","$80.00",80.00,"https://www.ebay.com/itm/377156325039?_skw=nike+shoes&itmmeta=01KQK1R17RQH432E6FPMR14R42&hash=item57d044ceaf:g:t84AAeSw129p9UPr&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xB1VqK0Zo3BPmybYFSWUKDQx5UuUz%2BQXIgUzCvdbeJ17GzDr5TXO0fO%2BbBvraJ7OK9kOGFcylZo9QUm92RF%2FteMMVdoOgHBDiQ1YexkB51k%2BRxbbV9DkXN4k7hjzuQqk%2FYPIbHiLvUV74PSxEUBrMfkp8XQ1uexijt%2FWxzMlooweH59HEKlljb%2FVXNOPW%2B6l7QmtTMfdLV43Ku86xuY1w3w%2BKGvnjtFM1zImL1tCb9SydwV69RGjyc7DG5XV75tKbPiLOXu33kV9LNms4xjhQhavIr%2BEnkxesHzAV475tKaPQ%3D%3D%7Ctkp%3ABk9SR5aU4OG8Zw","","","New (Other) · Nike · Nike Zoom","","","https://i.ebayimg.com/images/g/t84AAeSw129p9UPr/s-l500.webp",false,false,1,17,2026-05-02T00:35:04.3071416+00:00
"157874165609","ebay","nike shoes","SponGH sorePP SdT T0 7","$55.00",55.00,"https://www.ebay.com/itm/157874165609?_skw=nike+shoes&epid=5059072748&itmmeta=01KQK1R17RYSA0FWYYCSM1Q73Y&hash=item24c2089769:g:BNoAAeSw8Ghp7qY4&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xD%2FEsL8iosnoF5iBlp3e4euowMVpqROIAA8XxTdHC4m4mf8bq85TV5NF9SK7bOQEkVeugHwWNNHNik7T%2FC%2FomCQ70feXwO1SDC3ux3S7vWPD3H1qI9FOWZ4Ou1SVX6nmE9kNLmi4UTUa0VHmU%2BeV7Otze5L5iN3VDxrtlF%2FzTXcj9VMEy15Ls%2FNU%2BfE9MM5gnPQf8b1VJLj%2F3ijjPX3uYsMb5tAzZ9Up2eh6OKa24zZgmvfEkJfrVFyNxkBNQy8diya7I988D9WIKI%2Bx5ZjAOOUY3Ck8RUd7XLwm245IIA2Bw%3D%3D%7Ctkp%3ABk9SR5aU4OG8Zw","","","Brand New · US M 11.5 · Nike · Nike Run","","","https://i.ebayimg.com/images/g/BNoAAeSw8Ghp7qY4/s-l500.webp",false,false,1,18,2026-05-02T00:35:04.3071471+00:00
"366379987448","ebay","nike shoes","SpoEnsU or0eVd EF LT","$128.99",128.99,"https://www.ebay.com/itm/366379987448?_skw=nike+shoes&epid=18073205140&itmmeta=01KQK1R17S21PWRNVKRZ2W4VH9&hash=item554df2f1f8:g:AmQAAeSw5-9p89Dz&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xACnjUzqOz0wy2Dvz5v%2BRTcy7Fdcaw5HPhvbl3%2Bp979L5H6LgcK%2B1oQLNbj3e3Z8OZ%2B5zHk4rzK%2BsrFKC3wbVKx9o3w7wXwyiWCwqr%2BzsFkzDJeWNJogLzV4LS74GqCseZCJ%2FvEPO4rUnBmy59Tq9ZO4IZBFhFQIMGdlBs0WTs0KocX99%2FNoMpiF3Pxw931N4bnt36cATA4Ai9hf4OdlZ3YKaMrIRLH%2Bvz%2ByOKvRbumC1JpYtHZspzvq7kID6JjCrO8vvY6WpAxw9zD2ZTq3xGB6s6CidSEGkM3CppspDn5TA%3D%3D%7Ctkp%3ABk9SR5aU4OG8Zw","","","Brand New · US M 9 · Nike · Nike Air Max","","","https://i.ebayimg.com/images/g/AmQAAeSw5-9p89Dz/s-l500.webp",false,false,1,19,2026-05-02T00:35:04.3071524+00:00
"227325510601","ebay","nike shoes","SpFonAsore YdE 70","$280.00",280.00,"https://www.ebay.com/itm/227325510601?_skw=nike+shoes&epid=7039828671&itmmeta=01KQK1R17SXS5G7Z48ZPM3KWCS&hash=item34eda803c9:g:kxwAAeSwHUxp9R9J&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xAlaVniuI1Vpzr%2BBxcVR2J31L4iUu6p4mh5%2FaKREZnfJMk2rbEB7bkAzPmuje2wWtAjgFv%2B1pgbAWpnJ%2F3YE1jHoSegAD731N0xbGQcvccU5pWDaQy%2Fqst%2B1l%2FCz1hzEEQnroTGIknS%2BdhfNAvmm763GIGlY9LVHhot6wW3%2FoTjGk01wImUBGygbVhO%2FXLhXG%2BAiaerv%2BlHnv6M3y3sELeBMRyNH8EuEo3Ay2nSvt4ZVrBNDE1XOZZc55b%2Fm%2BnMyiY%3D%7Ctkp%3ABk9SR5aU4OG8Zw","","","Brand New · US M 8 · Nike","","","https://i.ebayimg.com/images/g/kxwAAeSwHUxp9R9J/s-l500.webp",false,false,1,20,2026-05-02T00:35:04.3071567+00:00
"358509187387","ebay","nike shoes","SB5 ZponJ sB8o r1edB WC","$85.00",85.00,"https://www.ebay.com/itm/358509187387?_skw=nike+shoes&itmmeta=01KQK1R17S4SA9YNWKBB5VXBXQ&hash=item5378d0113b:g:omgAAeSw7LZp9TZP&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xBVloV42%2FRT%2FU2Ju%2FbHuOZqQodUDEDm2emU2Ia7a1L8aNY1Nw6LTttBFu9qOwB0TlEksEbxXMCumn7mAFigq7%2BrCSUu1PvGBu4thid68JRxkM94Pdq2yW16vONOz8F9%2FbFw16lJFtEcjz3ceqDBrHq8%2F0kociN07PuXUvNNLeYoIiGjygcPLiL6FoQ7agM8pJBtbm1hIRDQy%2FWhesQlU6nOX9y6uLn7bMpXFqGer1YPINes1Dkk%2BWcZg8tBJ9lCy3I%3D%7Ctkp%3ABk9SR5aU4OG8Zw","","","New (Other) · US M 8.5 · Nike · Nike Air Force","","","https://i.ebayimg.com/images/g/omgAAeSw7LZp9TZP/s-l500.webp",false,false,1,21,2026-05-02T00:35:04.3071618+00:00
"236791824591","ebay","nike shoes","SpLoUns o64 redCK 8K FT","$184.00",184.00,"https://www.ebay.com/itm/236791824591?_skw=nike+shoes&itmmeta=01KQK1R17SA31NNATPT2VTXAV4&hash=item3721e480cf:g:2WkAAeSwjapp9QGa&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xB5evf0ZRBmsn2EJwPt%2FUC%2FIGd4hj2xkgGBCdXiUyhGswKsvJlWNdVPyRKGeptV4XB8gmkVdo%2FHS8uJ%2Fx%2BnG6P2aSrXSQbKZ1GMBDSQz2BmUJ48O2OKAnqSYyBr4HjUcn%2BNbKIgegU6GYqpjX0QU6pEx0uLq3MsPjvoBBhYLoU%2BUBkpXATGOdWpiL9imfioluh%2F5WRf42CtzZMX%2Fqnp6rcACU8qpwBBStpRhswsyedfg8mYIRSr1rTPa0h6kvg45%2BMcFIP%2Fs7dpoGihAN%2B3glaFC0mGPadJiNwZecRqLws7dA%3D%3D%7Ctkp%3ABk9SR5aU4OG8Zw","","","Brand New · US M 11 · Nike · Nike Air Zoom","","","https://i.ebayimg.com/images/g/2WkAAeSwjapp9QGa/s-l500.webp",false,false,1,22,2026-05-02T00:35:04.3071671+00:00
"198319932070","ebay","nike shoes","SpLoDn Fsor1 0ed5 R9","$30.00",30.00,"https://www.ebay.com/itm/198319932070?_skw=nike+shoes&itmmeta=01KQK1R17SDMYFC639PQH9FSAG&hash=item2e2cca02a6:g:x~UAAeSw9Npp8r2t&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xD2Hjs7YYfxzyzSZTi%2FkeyYjxX3Zxs9cFqeRJPTjrcMVDrwYAiYldZu7ieKx2Uu7KjtM%2B5ptJwstkW%2BwXMOSAk19duyDcpQ0D2F9WIrBcUI66FWgd3tIRZixGEncRMr98tMsifuPZx1OPhCd3rdL4AYa8kDalGyD6yTOWAuTGSTgtN%2BwxHhfxB07dkdtKVsg36WSPFa8D%2BSFRk3yLHdKGh5hgwR30J%2FFNG%2F3E%2B8%2BNqXePttQWQ8%2B4gLI0EaYtR%2BAx0%3D%7Ctkp%3ABk9SR5aU4OG8Zw","","","Pre-Owned · US M 10.5 · Nike","","","https://i.ebayimg.com/images/g/x~UAAeSw9Npp8r2t/s-l500.webp",false,false,1,23,2026-05-02T00:35:04.3071717+00:00
"287304254870","ebay","nike shoes","SOD po9E n7sXor eQLd PT","$379.92",379.92,"https://www.ebay.com/itm/287304254870?_skw=nike+shoes&epid=18043553416&itmmeta=01KQK1R17SZGM536QDK0NC4BE7&hash=item42e4ab0596:g:0~sAAeSwg6Bp83xw&itmprp=enc%3AAQALAAAA0GfYFPkwiKCW4ZNSs2u11xA0un7DmaSjbUNV1ojekT7titxuYWPPjvmu8QrAKeZ9zQn%2FXEgzXDyKHUsp1KQ%2F4Qt84NqL%2BdGFfRcQSmgQjTPwcXhBu1SuRwUKBcT%2FHoX2Xbq8jF7bJHibftPZNamNFfiAYIeDFSFf3gaFcYIwViTUOJ4jnbmlI45MnsHd9gC4sOcKl4wtQuvNpt8xc1sp4150Vfn3G5Jb6IJAgE3qAf8a4vui5c3oYLzv6ZWUTWmxQHDaYuEoZvigD2rxTIIbU2Y%3D%7Ctkp%3ABk9SR5aU4OG8Zw","","","Pre-Owned · US M 12 · Nike · Nike Dunk","","","https://i.ebayimg.com/images/g/0~sAAeSwg6Bp83xw/s-l500.webp",false,false,1,24,2026-05-02T00:35:04.3071766+00:00
